duration,protocol_type,service,flag,src_bytes,dst_bytes,category,source
0.034183,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.090116,udp,unknown,CON,520.0,304.0,Normal,nb15
0.289321,udp,unknown,CON,568.0,320.0,Normal,nb15
0.143135,udp,unknown,CON,528.0,304.0,Normal,nb15
0.039454,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.012329,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.027191,tcp,unknown,FIN,2646.0,25788.0,Normal,nb15
0.548387,tcp,unknown,FIN,4184.0,3080.0,Normal,nb15
0.015013,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.013944,tcp,unknown,FIN,2438.0,16424.0,Normal,nb15
0.02627,tcp,unknown,FIN,2438.0,16528.0,Normal,nb15
0.046265,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.025909,tcp,unknown,FIN,2750.0,25580.0,Normal,nb15
0.219335,udp,unknown,CON,568.0,320.0,Normal,nb15
0.271384,tcp,http,FIN,1042.0,268.0,Exploits,nb15
0.777937,tcp,unknown,FIN,564.0,354.0,Reconnaissance,nb15
0.004739,tcp,unknown,FIN,3840.0,2456.0,Normal,nb15
0.013253,tcp,http,FIN,1040.0,824.0,Normal,nb15
0.015345,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.015281,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.037109,tcp,unknown,FIN,7820.0,16184.0,Normal,nb15
0.014632,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.031933,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.04314,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.040598,tcp,unknown,FIN,2646.0,25580.0,Normal,nb15
1.014343,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.02108,tcp,unknown,FIN,2438.0,16528.0,Normal,nb15
0.027075,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.029771,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.017951,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.079871,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.247938,tcp,unknown,FIN,3976.0,2872.0,Normal,nb15
0.029288,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.048683,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.831597,tcp,unknown,FIN,7820.0,16184.0,Normal,nb15
0.346804,tcp,ssh,FIN,5928.0,8010.0,Normal,nb15
0.070855,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.409441,tcp,http,FIN,798.0,1410.0,Exploits,nb15
0.734753,tcp,unknown,FIN,7822.0,14888.0,Normal,nb15
1.020087,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.02312,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.006542,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.015945,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.021946,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.018317,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.033977,tcp,unknown,FIN,2646.0,25788.0,Normal,nb15
0.026317,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.827833,tcp,ssh,FIN,5928.0,8114.0,Normal,nb15
0.029929,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
7.49979,tcp,http,FIN,17642.0,1087890.0,Normal,nb15
0.011897,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.030969,tcp,unknown,FIN,2750.0,25580.0,Normal,nb15
0.045826,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.047688,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.039442,tcp,unknown,FIN,2750.0,25580.0,Normal,nb15
0.005015,tcp,unknown,FIN,3840.0,2456.0,Normal,nb15
0.017018,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.013896,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
1.028064,tcp,http,FIN,1684.0,10168.0,Normal,nb15
1.312727,tcp,ssh,FIN,5928.0,8114.0,Normal,nb15
0.056171,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
5.562936,tcp,unknown,FIN,24744.0,1094788.0,Normal,nb15
0.060336,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.043937,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
1.674833,tcp,ssh,FIN,14720.0,17134.0,Normal,nb15
0.480787,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.016628,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.004518,udp,unknown,CON,568.0,320.0,Normal,nb15
40.003521,ospf,unknown,REQ,320.0,0.0,Normal,nb15
40.003525,ospf,unknown,REQ,320.0,0.0,Normal,nb15
0.362714,tcp,http,FIN,836.0,1242.0,DoS,nb15
0.429833,tcp,unknown,FIN,4716.0,268.0,Exploits,nb15
1.180024,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.006586,tcp,unknown,FIN,3664.0,2456.0,Normal,nb15
0.02434,tcp,unknown,FIN,2334.0,16632.0,Normal,nb15
0.035556,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
6.870211,tcp,unknown,FIN,25160.0,1094788.0,Normal,nb15
0.019901,tcp,unknown,FIN,2438.0,16424.0,Normal,nb15
1.034233,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.01703,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
39.741577,tcp,http,FIN,18266.0,1087900.0,Normal,nb15
0.724797,tcp,ssh,FIN,5928.0,8114.0,Normal,nb15
0.036223,tcp,unknown,FIN,7822.0,14888.0,Normal,nb15
1.006955,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.049602,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
1.097259,tcp,ssh,FIN,5928.0,8010.0,Normal,nb15
0.078892,tcp,unknown,FIN,4118.0,60736.0,Normal,nb15
0.035008,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.041701,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
0.005415,udp,unknown,CON,568.0,320.0,Normal,nb15
8.033087,tcp,unknown,FIN,25056.0,1094788.0,Normal,nb15
0.767093,tcp,unknown,FIN,7822.0,14888.0,Normal,nb15
0.37539,tcp,unknown,FIN,4360.0,3080.0,Normal,nb15
0.033204,tcp,unknown,FIN,2750.0,25580.0,Normal,nb15
7.77049,tcp,http,FIN,19514.0,1087890.0,Normal,nb15
0.050319,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
0.030494,tcp,unknown,FIN,2750.0,25580.0,Normal,nb15
0.035599,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
9.660748,tcp,http,FIN,18786.0,1087890.0,Normal,nb15
1.132705,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.274115,tcp,unknown,FIN,4256.0,2872.0,Normal,nb15
0.016346,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
3.04143,tcp,unknown,FIN,2896.0,414764.0,Exploits,nb15
6e-06,udp,unknown,INT,75.0,0.0,DoS,nb15
0.146171,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.013697,tcp,ssh,FIN,5824.0,8114.0,Normal,nb15
0.119717,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
9.189332,tcp,unknown,FIN,25680.0,1094788.0,Normal,nb15
1.010059,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.079977,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
6.015117,tcp,unknown,CON,13350.0,548008.0,Normal,nb15
0.028015,tcp,unknown,FIN,2438.0,16424.0,Normal,nb15
0.147614,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.239905,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.187025,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.244664,tcp,unknown,FIN,3976.0,2872.0,Normal,nb15
0.393835,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
0.044984,tcp,unknown,FIN,2438.0,16528.0,Normal,nb15
0.098135,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.89951,tcp,unknown,FIN,7820.0,16184.0,Normal,nb15
0.128907,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.054848,tcp,unknown,FIN,2646.0,25788.0,Normal,nb15
0.006364,udp,unknown,CON,568.0,320.0,Normal,nb15
0.473334,tcp,smtp,FIN,37194.0,3276.0,Normal,nb15
0.002509,udp,unknown,CON,528.0,304.0,Normal,nb15
0.00732,tcp,unknown,FIN,3840.0,2456.0,Normal,nb15
1.306339,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.417889,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.045895,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.012945,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.032092,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.014979,tcp,http,FIN,1042.0,824.0,Normal,nb15
0.017932,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.057662,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.00506,udp,unknown,CON,568.0,320.0,Normal,nb15
0.050914,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.012969,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.023899,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.045881,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
1.713269,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
7.169197,tcp,unknown,CON,13558.0,548008.0,Normal,nb15
0.065689,tcp,unknown,FIN,3664.0,2560.0,Normal,nb15
0.015964,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.054052,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.023319,tcp,unknown,FIN,2438.0,16424.0,Normal,nb15
0.019909,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.506063,tcp,http,FIN,914.0,354.0,Reconnaissance,nb15
0.556672,tcp,unknown,FIN,549.0,398.0,Backdoor,nb15
0.225852,tcp,http,FIN,944.0,268.0,Reconnaissance,nb15
10.531475,tcp,unknown,FIN,25576.0,1094788.0,Normal,nb15
33.112709,arp,unknown,CON,56.0,92.0,Normal,nb15
8.584266,tcp,unknown,CON,25888.0,1094580.0,Normal,nb15
0.005324,tcp,unknown,FIN,3840.0,2456.0,Normal,nb15
0.399027,tcp,unknown,CON,1436.0,1436.0,Normal,nb15
0.3531,tcp,unknown,CON,1436.0,1436.0,Normal,nb15
0.02602,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.003041,udp,unknown,CON,520.0,304.0,Normal,nb15
0.071661,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.667321,tcp,unknown,FIN,2024.0,4312.0,Normal,nb15
0.037445,tcp,unknown,FIN,7822.0,14888.0,Normal,nb15
0.031109,udp,unknown,CON,568.0,320.0,Normal,nb15
0.044994,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.566368,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.422646,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.095533,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.007541,udp,unknown,CON,520.0,304.0,Normal,nb15
5.053102,tcp,unknown,FIN,14296.0,45728.0,Normal,nb15
0.006161,udp,unknown,CON,568.0,320.0,Normal,nb15
7.321642,tcp,http,FIN,19306.0,1087890.0,Normal,nb15
0.016324,tcp,unknown,FIN,2438.0,16424.0,Normal,nb15
0.004803,tcp,unknown,FIN,3664.0,2456.0,Normal,nb15
0.005448,udp,unknown,CON,568.0,320.0,Normal,nb15
0.055554,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.069601,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
12.065908,tcp,unknown,FIN,35412.0,1557968.0,Normal,nb15
0.086297,udp,unknown,CON,568.0,320.0,Normal,nb15
0.257909,tcp,unknown,FIN,4080.0,2872.0,Normal,nb15
0.458061,tcp,unknown,CON,1436.0,1436.0,Normal,nb15
0.246898,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
13.8383,tcp,http,FIN,18786.0,1087890.0,Normal,nb15
0.046811,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.525958,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.01804,tcp,http,FIN,1042.0,824.0,Normal,nb15
0.375415,tcp,unknown,FIN,4360.0,3080.0,Normal,nb15
0.021685,tcp,unknown,FIN,2438.0,16632.0,Normal,nb15
0.619959,tcp,ssh,FIN,14824.0,17342.0,Normal,nb15
0.014631,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.761231,tcp,unknown,FIN,7822.0,14888.0,Normal,nb15
0.056237,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
2.24174,tcp,unknown,CON,13246.0,548008.0,Normal,nb15
0.028355,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.032939,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.004888,tcp,unknown,FIN,3664.0,2456.0,Normal,nb15
1.10285,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.123179,tcp,unknown,FIN,4118.0,60840.0,Normal,nb15
17.107765,tcp,http,FIN,19306.0,1087890.0,Normal,nb15
0.094991,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
5.181244,tcp,unknown,FIN,14088.0,45624.0,Normal,nb15
0.483213,tcp,unknown,CON,1436.0,1436.0,Normal,nb15
0.021931,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.031821,tcp,unknown,FIN,2750.0,25580.0,Normal,nb15
0.009459,udp,unknown,CON,568.0,320.0,Normal,nb15
0.492789,tcp,unknown,CON,1436.0,1436.0,Normal,nb15
0.015934,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.241719,tcp,unknown,FIN,3976.0,2872.0,Normal,nb15
0.461349,tcp,unknown,FIN,1920.0,4416.0,Normal,nb15
0.473552,tcp,unknown,CON,1436.0,1436.0,Normal,nb15
10.223177,tcp,unknown,FIN,25784.0,1094788.0,Normal,nb15
0.092233,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
9e-06,udp,unknown,INT,142.0,0.0,Shellcode,nb15
0.445138,tcp,http,FIN,956.0,354.0,Exploits,nb15
36.410484,sctp,unknown,CON,248562.0,1652.0,Fuzzers,nb15
36.410484,sctp,unknown,CON,248562.0,1652.0,Reconnaissance,nb15
36.410484,sctp,unknown,CON,248562.0,1652.0,Backdoor,nb15
0.071372,udp,unknown,CON,568.0,320.0,Normal,nb15
3.931176,tcp,unknown,CON,13558.0,548008.0,Normal,nb15
0.737595,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.015806,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.022646,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.036225,udp,unknown,CON,528.0,304.0,Normal,nb15
1.351741,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.034116,udp,unknown,CON,520.0,304.0,Normal,nb15
0.202538,udp,unknown,CON,568.0,320.0,Normal,nb15
0.390486,tcp,unknown,FIN,4360.0,3080.0,Normal,nb15
0.018923,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.010947,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.04757,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
2.510762,tcp,unknown,CON,13662.0,548008.0,Normal,nb15
13.451091,tcp,http,FIN,19826.0,1087890.0,Normal,nb15
0.153155,udp,unknown,CON,528.0,304.0,Normal,nb15
0.022677,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.020784,tcp,ssh,FIN,5928.0,8010.0,Normal,nb15
10.544584,tcp,http,FIN,19514.0,1087890.0,Normal,nb15
38.708164,tcp,http,FIN,18370.0,1087900.0,Normal,nb15
36.410484,sctp,unknown,CON,248562.0,1652.0,Exploits,nb15
36.410484,sctp,unknown,CON,248562.0,1652.0,DoS,nb15
36.410484,sctp,unknown,CON,248562.0,1652.0,Generic,nb15
1.00965,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.683298,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.051899,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.375346,tcp,unknown,FIN,4360.0,3080.0,Normal,nb15
0.016938,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.022311,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.02351,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
1.534349,tcp,unknown,FIN,2024.0,4312.0,Normal,nb15
0.008307,tcp,unknown,CON,994.0,8896.0,Normal,nb15
0.008307,tcp,http,CON,994.0,8896.0,Normal,nb15
0.012642,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.022554,tcp,ssh,FIN,5928.0,8010.0,Normal,nb15
0.05381,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.455231,tcp,unknown,FIN,4184.0,3080.0,Normal,nb15
0.459356,udp,unknown,CON,568.0,320.0,Normal,nb15
11.790054,tcp,unknown,FIN,25784.0,1094788.0,Normal,nb15
0.207114,tcp,unknown,FIN,3976.0,2768.0,Normal,nb15
5.559225,tcp,unknown,CON,13350.0,548008.0,Normal,nb15
0.046258,tcp,ftp-data,FIN,320.0,1936.0,Normal,nb15
14.472339,tcp,unknown,CON,9946.0,533730.0,Normal,nb15
0.012069,tcp,ssh,FIN,5928.0,8010.0,Normal,nb15
0.002337,tcp,unknown,FIN,690.0,1272.0,Normal,nb15
0.050647,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
1.150628,tcp,unknown,CON,1616.0,1910.0,Normal,nb15
0.505561,tcp,unknown,CON,1356.0,844.0,Normal,nb15
0.239334,tcp,unknown,FIN,3468.0,564.0,Normal,nb15
0.014926,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.000723,tcp,unknown,FIN,472.0,104.0,Normal,nb15
0.566575,tcp,unknown,CON,1300.0,932.0,Normal,nb15
0.189679,tcp,unknown,FIN,304.0,2506.0,Normal,nb15
5.745363,tcp,unknown,CON,3202.0,69832.0,Normal,nb15
0.002337,tcp,http,FIN,690.0,1272.0,Normal,nb15
3.927229,tcp,unknown,CON,12762.0,506584.0,Normal,nb15
3.167603,tcp,unknown,CON,5216.0,19186.0,Normal,nb15
13.169591,tcp,unknown,CON,20380.0,895572.0,Normal,nb15
14.472339,tcp,http,CON,9946.0,533730.0,Normal,nb15
0.662181,tcp,http,FIN,1370.0,36502.0,Generic,nb15
0.309011,tcp,unknown,FIN,7302.0,268.0,DoS,nb15
0.023245,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.047015,tcp,unknown,FIN,4118.0,60840.0,Normal,nb15
0.012831,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.051043,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.023022,tcp,unknown,FIN,2646.0,25788.0,Normal,nb15
0.013847,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.026015,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.225428,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.049847,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.013553,tcp,ssh,FIN,5928.0,8010.0,Normal,nb15
0.012593,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.846604,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.589682,tcp,unknown,FIN,199216.0,4572.0,Normal,nb15
1.008088,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.009282,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.00307,tcp,ftp-data,FIN,320.0,1936.0,Normal,nb15
1.722774,tcp,unknown,FIN,12122.0,546780.0,Normal,nb15
0.096341,tcp,unknown,FIN,2438.0,16528.0,Normal,nb15
1.081794,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.11899,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.00901,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.057463,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.027676,tcp,smtp,FIN,37206.0,3380.0,Normal,nb15
0.046785,tcp,http,FIN,1042.0,824.0,Normal,nb15
0.091574,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.011947,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.021592,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.020493,tcp,unknown,FIN,2646.0,25788.0,Normal,nb15
0.007102,tcp,unknown,FIN,3664.0,2456.0,Normal,nb15
1.096013,tcp,http,FIN,1684.0,10168.0,Normal,nb15
1.093212,tcp,pop3,FIN,1126.0,53706.0,Exploits,nb15
0.451681,tcp,http,FIN,822.0,354.0,Exploits,nb15
0.309216,tcp,http,FIN,802.0,7634.0,Exploits,nb15
1.188983,tcp,http,FIN,1684.0,10168.0,Normal,nb15
1.007807,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.478827,tcp,smtp,FIN,37206.0,3276.0,Normal,nb15
0.006531,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.023921,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.024483,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.016357,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.015873,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.04651,tcp,ftp-data,FIN,320.0,1936.0,Normal,nb15
0.029906,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.02246,tcp,unknown,FIN,2750.0,25580.0,Normal,nb15
0.005032,tcp,unknown,FIN,3664.0,2456.0,Normal,nb15
0.002722,tcp,ftp-data,FIN,320.0,1936.0,Normal,nb15
1.162615,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.711375,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.00161,udp,unknown,CON,520.0,304.0,Normal,nb15
2.103,tcp,unknown,FIN,12538.0,546780.0,Normal,nb15
0.030536,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.011983,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.050769,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
1.163314,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.981603,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.584292,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
1.012568,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.223589,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.012876,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.032585,tcp,unknown,FIN,7822.0,14888.0,Normal,nb15
0.284712,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.011896,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.355964,tcp,ftp-data,FIN,320.0,1936.0,Normal,nb15
0.025825,tcp,ssh,FIN,12752.0,13306.0,Normal,nb15
1.013708,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.05199,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.013978,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.022942,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.260739,tcp,http,FIN,752.0,5148.0,Exploits,nb15
0.035111,udp,unknown,CON,528.0,304.0,Normal,nb15
0.087318,udp,unknown,CON,568.0,320.0,Normal,nb15
0.226886,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.017939,tcp,unknown,FIN,2334.0,16424.0,Normal,nb15
0.01784,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.045973,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
1.282694,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.259229,tcp,unknown,FIN,4080.0,2872.0,Normal,nb15
4.746932,tcp,unknown,FIN,26542.0,8664.0,Normal,nb15
1.233882,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.050976,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.07684,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
3.814305,tcp,unknown,FIN,1704.0,4200.0,Normal,nb15
1.180135,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.374879,tcp,unknown,FIN,4360.0,3080.0,Normal,nb15
0.225422,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.050825,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.026749,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
0.032147,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
0.013947,tcp,unknown,FIN,2438.0,16528.0,Normal,nb15
0.005295,tcp,unknown,FIN,3840.0,2456.0,Normal,nb15
0.018673,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
0.68122,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.028577,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.013939,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
1.010066,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.57421,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.013893,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.022876,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.011851,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.022716,tcp,ssh,FIN,12648.0,13202.0,Normal,nb15
1.319987,tcp,unknown,FIN,6650.0,298216.0,Normal,nb15
0.001827,udp,unknown,CON,528.0,304.0,Normal,nb15
1.15849,tcp,http,FIN,1580.0,10168.0,Normal,nb15
1.22816,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.02086,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.076688,tcp,unknown,FIN,4118.0,60992.0,Normal,nb15
1.007524,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.116846,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.136055,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.498944,tcp,smtp,FIN,37194.0,3380.0,Normal,nb15
0.13825,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.054902,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
0.247946,tcp,unknown,FIN,4014.0,60840.0,Normal,nb15
0.165932,tcp,unknown,FIN,4118.0,60840.0,Normal,nb15
0.809032,tcp,unknown,FIN,7820.0,16184.0,Normal,nb15
7.083216,tcp,unknown,FIN,12580.0,44692.0,Normal,nb15
0.218025,tcp,unknown,FIN,4014.0,60992.0,Normal,nb15
0.957594,tcp,http,FIN,2630.0,42892.0,Exploits,nb15
1.331992,tcp,http,FIN,876.0,29462.0,Generic,nb15
0.010409,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.021988,tcp,unknown,FIN,2646.0,25684.0,Normal,nb15
1.064959,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.003975,tcp,ftp-data,FIN,528.0,8824.0,Normal,nb15
0.004637,tcp,unknown,FIN,3840.0,2456.0,Normal,nb15
0.023456,tcp,unknown,FIN,2750.0,25684.0,Normal,nb15
1.017842,tcp,ssh,FIN,14616.0,17134.0,Normal,nb15
0.006012,tcp,unknown,FIN,3840.0,2456.0,Normal,nb15
0.017889,tcp,unknown,FIN,2438.0,16424.0,Normal,nb15
0.013944,tcp,unknown,FIN,2334.0,16528.0,Normal,nb15
0.023752,tcp,unknown,FIN,2646.0,25788.0,Normal,nb15
